   Source_name        RA        Dec RegType  Major  Minor Theta Color reg_qual expnum   mjd exptime      RA_2      Dec_2  tileid                                                                      location Source_name_2 separation table1_index table2_index
   SNR_DEML241 84.017942 -67.576161 ellipse 111.03  80.79   110  blue     good  26671 60583   900.0 83.901189 -67.510596 1028082 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028082/60583/lvmSFrame-00026671.fits         26671     285.46           81         6848
    J0534–6720 83.522917 -67.346667 ellipse  146.5  144.0     0  blue      bad  26672 60583   900.0 83.910048 -67.516565 1028082 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028082/60583/lvmSFrame-00026672.fits         26672     812.51           75         6849
   SNR_DEML241 84.017942 -67.576161 ellipse 111.03  80.79   110  blue     good  26672 60583   900.0 83.910048 -67.516565 1028082 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028082/60583/lvmSFrame-00026672.fits         26672     260.84           81         6849
    J0528–7017  82.19445 -70.303302 ellipse 203.64 165.94    86  blue     good  26762 60584   900.0 82.586773 -70.094551 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60584/lvmSFrame-00026762.fits         26762     890.88           67         6864
    J0529–7004 82.275688 -70.077576 ellipse 110.66  96.01     0  blue     good  26762 60584   900.0 82.586773 -70.094551 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60584/lvmSFrame-00026762.fits         26762     386.31           68         6864
    J0530−7008 82.672968 -70.123733 ellipse 161.15 104.59     0  blue     good  26762 60584   900.0 82.586773 -70.094551 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60584/lvmSFrame-00026762.fits         26762     148.94           70         6864
    J0529–7004 82.275688 -70.077576 ellipse 110.66  96.01     0  blue     good  26813 60585   900.0 82.689486 -70.109976 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026813.fits         26813     520.44           68         6880
    J0530−7008 82.672968 -70.123733 ellipse 161.15 104.59     0  blue     good  26813 60585   900.0 82.689486 -70.109976 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026813.fits         26813      53.50           70         6880
    J0529–7004 82.275688 -70.077576 ellipse 110.66  96.01     0  blue     good  26814 60585   900.0 82.660807 -70.109007 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026814.fits         26814     485.44           68         6881
    J0530−7008 82.672968 -70.123733 ellipse 161.15 104.59     0  blue     good  26814 60585   900.0 82.660807 -70.109007 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026814.fits         26814      55.06           70         6881
    J0529–7004 82.275688 -70.077576 ellipse 110.66  96.01     0  blue     good  26815 60585   900.0 82.657547 -70.098825 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026815.fits         26815     474.39           68         6882
    J0530−7008 82.672968 -70.123733 ellipse 161.15 104.59     0  blue     good  26815 60585   900.0 82.657547 -70.098825 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026815.fits         26815      91.64           70         6882
    J0529–7004 82.275688 -70.077576 ellipse 110.66  96.01     0  blue     good  26816 60585   900.0 82.639644 -70.099729 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026816.fits         26816     453.29           68         6883
    J0530−7008 82.672968 -70.123733 ellipse 161.15 104.59     0  blue     good  26816 60585   900.0 82.639644 -70.099729 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026816.fits         26816      95.57           70         6883
    J0529–7004 82.275688 -70.077576 ellipse 110.66  96.01     0  blue     good  26817 60585   900.0 82.647657 -70.098448 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026817.fits         26817     462.21           68         6884
    J0530−7008 82.672968 -70.123733 ellipse 161.15 104.59     0  blue     good  26817 60585   900.0 82.647657 -70.098448 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026817.fits         26817      96.16           70         6884
    J0528–7017  82.19445 -70.303302 ellipse 203.64 165.94    86  blue     good  26818 60585   900.0 82.622743  -70.10087 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026818.fits         26818     896.55           67         6885
    J0529–7004 82.275688 -70.077576 ellipse 110.66  96.01     0  blue     good  26818 60585   900.0 82.622743  -70.10087 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026818.fits         26818     433.67           68         6885
    J0530−7008 82.672968 -70.123733 ellipse 161.15 104.59     0  blue     good  26818 60585   900.0 82.622743  -70.10087 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026818.fits         26818     102.75           70         6885
    J0529–7004 82.275688 -70.077576 ellipse 110.66  96.01     0  blue     good  26819 60585   900.0 82.631773 -70.099067 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026819.fits         26819     443.38           68         6886
    J0530−7008 82.672968 -70.123733 ellipse 161.15 104.59     0  blue     good  26819 60585   900.0 82.631773 -70.099067 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026819.fits         26819     102.13           70         6886
    J0528–7017  82.19445 -70.303302 ellipse 203.64 165.94    86  blue     good  26820 60585   900.0 82.617456 -70.100137 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026820.fits         26820     894.97           67         6887
    J0529–7004 82.275688 -70.077576 ellipse 110.66  96.01     0  blue     good  26820 60585   900.0 82.617456 -70.100137 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026820.fits         26820     426.81           68         6887
    J0530−7008 82.672968 -70.123733 ellipse 161.15 104.59     0  blue     good  26820 60585   900.0 82.617456 -70.100137 1027917 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027917/60585/lvmSFrame-00026820.fits         26820     108.80           70         6887
    J0459–6757  74.97875 -67.951111 ellipse   65.5   57.0     0  blue       ok  28381 60611   900.0 74.486839 -67.851948 1028050 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028050/60611/lvmSFrame-00028381.fits         28381     755.82           21         7278
    J0459–6757  74.97875 -67.951111 ellipse   65.5   57.0     0  blue       ok  28382 60611   900.0 74.495131 -67.858082 1028050 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028050/60611/lvmSFrame-00028382.fits         28382     735.55           21         7279
    J0459–6757  74.97875 -67.951111 ellipse   65.5   57.0     0  blue       ok  28383 60611   900.0 74.477479 -67.856197 1028050 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028050/60611/lvmSFrame-00028383.fits         28383     759.96           21         7280
    J0459–6757  74.97875 -67.951111 ellipse   65.5   57.0     0  blue       ok  28384 60611   900.0 74.461661  -67.84958 1028050 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028050/60611/lvmSFrame-00028384.fits         28384     789.98           21         7281
    J0459–6757  74.97875 -67.951111 ellipse   65.5   57.0     0  blue       ok  28385 60611   900.0 74.450862 -67.849873 1028050 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028050/60611/lvmSFrame-00028385.fits         28385     802.49           21         7282
    J0459–6757  74.97875 -67.951111 ellipse   65.5   57.0     0  blue       ok  28386 60611   900.0   74.4649 -67.848537 1028050 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028050/60611/lvmSFrame-00028386.fits         28386     787.86           21         7283
    J0459–6757  74.97875 -67.951111 ellipse   65.5   57.0     0  blue       ok  28387 60611   900.0 74.448884 -67.850666 1028050 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028050/60611/lvmSFrame-00028387.fits         28387     803.58           21         7284
    J0459–6757  74.97875 -67.951111 ellipse   65.5   57.0     0  blue       ok  28388 60611   900.0 74.463223 -67.849777 1028050 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028050/60611/lvmSFrame-00028388.fits         28388     787.77           21         7285
    J0459–6757  74.97875 -67.951111 ellipse   65.5   57.0     0  blue       ok  28389 60611   900.0 74.454002 -67.850434 1028050 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028050/60611/lvmSFrame-00028389.fits         28389     797.78           21         7286
    J0502–6739  75.50845 -67.661312 ellipse   70.5   70.5     0  blue     good  28446 60612   900.0 75.085127 -67.502965 1028074 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028074/60612/lvmSFrame-00028446.fits         28446     814.07           24         7314
    J0502–6739  75.50845 -67.661312 ellipse   70.5   70.5     0  blue     good  28447 60612   900.0 75.091905  -67.50763 1028074 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028074/60612/lvmSFrame-00028447.fits         28447     795.65           24         7315
    J0502–6739  75.50845 -67.661312 ellipse   70.5   70.5     0  blue     good  28448 60612   900.0 75.075985 -67.506469 1028074 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028074/60612/lvmSFrame-00028448.fits         28448     814.36           24         7316
    J0502–6739  75.50845 -67.661312 ellipse   70.5   70.5     0  blue     good  28449 60612   900.0 75.083767 -67.496832 1028074 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028074/60612/lvmSFrame-00028449.fits         28449     831.05           24         7317
    J0502–6739  75.50845 -67.661312 ellipse   70.5   70.5     0  blue     good  28450 60612   900.0 75.074981 -67.497459 1028074 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028074/60612/lvmSFrame-00028450.fits         28450     837.96           24         7318
    J0502–6739  75.50845 -67.661312 ellipse   70.5   70.5     0  blue     good  28451 60612   900.0  75.09116 -67.497716 1028074 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028074/60612/lvmSFrame-00028451.fits         28451     821.66           24         7319
    J0502–6739  75.50845 -67.661312 ellipse   70.5   70.5     0  blue     good  28452 60612   900.0 75.074858  -67.50022 1028074 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028074/60612/lvmSFrame-00028452.fits         28452     831.09           24         7320
    J0502–6739  75.50845 -67.661312 ellipse   70.5   70.5     0  blue     good  28453 60612   900.0 75.090556 -67.500643 1028074 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028074/60612/lvmSFrame-00028453.fits         28453     814.70           24         7321
    J0502–6739  75.50845 -67.661312 ellipse   70.5   70.5     0  blue     good  28454 60612   900.0 75.083099 -67.502309 1028074 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028074/60612/lvmSFrame-00028454.fits         28454     817.72           24         7322
    J0529−6653   82.4625 -66.891111 ellipse   72.5   72.5   140  blue     poor  28455 60612   900.0 82.695756 -66.801866 1028125 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028125/60612/lvmSFrame-00028455.fits         28455     460.69           69         7323
    J0529−6653   82.4625 -66.891111 ellipse   72.5   72.5   140  blue     poor  28456 60612   900.0 82.704113 -66.806243 1028125 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028125/60612/lvmSFrame-00028456.fits         28456     458.58           69         7324
    J0529−6653   82.4625 -66.891111 ellipse   72.5   72.5   140  blue     poor  28503 60613   900.0 82.767309 -66.825146 1028125 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028125/60613/lvmSFrame-00028503.fits         28503     492.31           69         7332
    J0529−6653   82.4625 -66.891111 ellipse   72.5   72.5   140  blue     poor  28504 60613   900.0 82.771638 -66.815248 1028125 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028125/60613/lvmSFrame-00028504.fits         28504     515.72           69         7333
    J0529−6653   82.4625 -66.891111 ellipse   72.5   72.5   140  blue     poor  28505 60613   900.0 82.756701  -66.81401 1028125 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028125/60613/lvmSFrame-00028505.fits         28505     500.38           69         7334
    J0529−6653   82.4625 -66.891111 ellipse   72.5   72.5   140  blue     poor  28506 60613   900.0 82.756575   -66.8126 1028125 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028125/60613/lvmSFrame-00028506.fits         28506     503.08           69         7335
    J0529−6653   82.4625 -66.891111 ellipse   72.5   72.5   140  blue     poor  28507 60613   900.0 82.733896 -66.814903 1028125 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028125/60613/lvmSFrame-00028507.fits         28507     471.98           69         7336
    J0529−6653   82.4625 -66.891111 ellipse   72.5   72.5   140  blue     poor  28508 60613   900.0 82.745968 -66.811992 1028125 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028125/60613/lvmSFrame-00028508.fits         28508     492.00           69         7337
    J0529−6653   82.4625 -66.891111 ellipse   72.5   72.5   140  blue     poor  28509 60613   900.0 82.733598 -66.811974 1028125 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028125/60613/lvmSFrame-00028509.fits         28509     477.87           69         7338
    J0457-6923 74.264641 -69.394981 ellipse  83.68  72.83    90  blue     poor  28510 60613   900.0 74.123214 -69.308345 1027957 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027957/60613/lvmSFrame-00028510.fits         28510     359.87           18         7339
    J0457-6923 74.264641 -69.394981 ellipse  83.68  72.83    90  blue     poor  28511 60613   900.0 74.125798 -69.311758 1027957 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027957/60613/lvmSFrame-00028511.fits         28511     347.60           18         7340
    J0457-6923 74.264641 -69.394981 ellipse  83.68  72.83    90  blue     poor  28512 60613   900.0 74.107454 -69.309204 1027957 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027957/60613/lvmSFrame-00028512.fits         28512     367.66           18         7341
    J0457-6923 74.264641 -69.394981 ellipse  83.68  72.83    90  blue     poor  28513 60613   900.0 74.119101 -69.299698 1027957 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027957/60613/lvmSFrame-00028513.fits         28513     389.63           18         7342
    J0457-6923 74.264641 -69.394981 ellipse  83.68  72.83    90  blue     poor  28514 60613   900.0 74.110451 -69.299886 1027957 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027957/60613/lvmSFrame-00028514.fits         28514     394.37           18         7343
    J0457-6923 74.264641 -69.394981 ellipse  83.68  72.83    90  blue     poor  28515 60613   900.0 74.124254 -69.299524 1027957 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027957/60613/lvmSFrame-00028515.fits         28515     387.13           18         7344
    J0457-6923 74.264641 -69.394981 ellipse  83.68  72.83    90  blue     poor  28516 60613   900.0 74.099894 -69.302155 1027957 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027957/60613/lvmSFrame-00028516.fits         28516     394.24           18         7345
    J0457-6923 74.264641 -69.394981 ellipse  83.68  72.83    90  blue     poor  28517 60613   900.0  74.11555 -69.301628 1027957 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027957/60613/lvmSFrame-00028517.fits         28517     385.72           18         7346
    J0457-6923 74.264641 -69.394981 ellipse  83.68  72.83    90  blue     poor  28518 60613   900.0  74.10572 -69.302027 1027957 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027957/60613/lvmSFrame-00028518.fits         28518     390.76           18         7347
    J0534–6720 83.522917 -67.346667 ellipse  146.5  144.0     0  blue      bad  28519 60613   900.0 83.280894 -67.154801 1028104 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028104/60613/lvmSFrame-00028519.fits         28519     768.51           75         7348
    J0534–6700 83.702917 -67.000278 ellipse   94.0   89.5     0  blue      bad  28519 60613   900.0 83.280894 -67.154801 1028104 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028104/60613/lvmSFrame-00028519.fits         28519     812.16           77         7348
    J0534–6720 83.522917 -67.346667 ellipse  146.5  144.0     0  blue      bad  28520 60613   900.0   83.2903 -67.159708 1028104 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028104/60613/lvmSFrame-00028520.fits         28520     746.89           75         7349
    J0534–6700 83.702917 -67.000278 ellipse   94.0   89.5     0  blue      bad  28520 60613   900.0   83.2903 -67.159708 1028104 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028104/60613/lvmSFrame-00028520.fits         28520     814.90           77         7349
    J0534–6720 83.522917 -67.346667 ellipse  146.5  144.0     0  blue      bad  28521 60613   900.0 83.272759 -67.159022 1028104 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028104/60613/lvmSFrame-00028521.fits         28521     759.99           75         7350
