# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# PALACE reference intensities for molecular lines (consistent with
# corresponding lines in palace_lines.fits)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020, cosby+06)
# trans: atmospheric transmission for standard conditions at Cerro Paranal
#        (noll+12), PWV = 2.5 mm, and zenith
# fH2O: fraction of H2O with respect to optical depth (based on transmission
#       spectra with PWV = 1 and 5 mm)
# I: reference intensity in R
# ID: 13 characters describing upper and lower states (HITRAN2020, cosby+06):
#     1-2: isotopologue (OH, QH, O2, OG, or OQ; G = 17O, Q = 18O)
#     3: upper electronic state (possible prime neglected)
#     4: lower electronic state
#     5: vibrational level of upper state (OH: X = 10, O2: A-F = 10-15)
#     6: vibrational level of lower state (O2: A-F = 10-15)
#     7-8: branch of band
#     9: number of upper electronic substate
#     10: number of lower electronic substate
#     11-12: rotational level of upper state
#     13: OH: parity e or f of upper state, O2: d[ipole] or q[uadrupole]
# chem: chemical species (OH or O2)
# M: molar mass in kg/mol
# Tkin: kinetic temperature in K for Doppler broadening of line
# hlay: height of emission layer in km (H: -1)
# src: 4-digit binary code for source of intensity I:
#      1: I based on X-shooter data (partly noll+23)? 1 = yes, 0 = no
#      2: I based on UVES data from noll+20? 1 = yes, 0 = no
#      3: I based on other data (cosby+06, oliva+15)? 1 = yes, 0 = no
#      4: I based on model (= 1) or direct measurement (= 0)?
# class: label of variability class
# 
# References:
# cosby+06: https://doi.org/10.1029/2006JA012023 (OH+O2, UVES)
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+12: https://doi.org/10.1051/0004-6361/201219040
# noll+20: https://doi.org/10.5194/acp-20-5269-2020 (OH, UVES)
# noll+23: https://doi.org/10.1029/2022JD038275 (OH, X-shooter)
# oliva+15: https://doi.org/10.1051/0004-6361/201526291 (OH, GIANO)
# 
       lam   trans   fH2O          I             ID  chem      M   Tkin  hlay   src  class 
 0.3314956  0.9654  0.000  6.016e-02  O2AX45QQ1119d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3315090  0.9660  0.000  4.060e-02  O2Aa81RR1109d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3315090  0.9660  0.000  1.495e-02  O2AX45QP3219d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3320048  0.9815  0.000  6.192e-02  O2AX66QP2107d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3320055  0.9815  0.000  6.034e-02  O2AX66QR2307d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3324766  0.9884  0.000  5.895e-02  O2Aa81QQ1113d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3324806  0.9885  0.000  3.044e-02  O2AX66QP2111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3324823  0.9885  0.000  3.005e-02  O2AX66QR2311d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3327486  0.9887  0.000  7.198e-02  O2AX66QQ1113d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3329103  0.9866  0.000  2.729e-02  O2Aa81PP1113d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3329142  0.9865  0.000  6.500e-02  O2Aa81QQ1115d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3331127  0.9849  0.000  5.499e-02  O2AX66QQ1115d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3331523  0.9847  0.000  1.912e-02  O2Aa81PP1114d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3331557  0.9846  0.000  4.316e-02  O2Aa81QQ1116d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3331602  0.9846  0.000  2.131e-02  O2AX66QP2115d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3331628  0.9846  0.000  2.113e-02  O2AX66QR2315d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3334101  0.9841  0.000  1.559e-02  O2Aa81PP1115d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3334131  0.9841  0.000  3.339e-02  O2Aa81QQ1117d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3335781  0.9762  0.000  2.113e-02  O2AX66QP2117d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3335811  0.9759  0.000  2.095e-02  O2AX66QR2317d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3336843  0.9672  0.000  1.560e-02  O2Aa81PP1116d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3336871  0.9671  0.000  3.203e-02  O2Aa81QQ1118d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3369461  0.9884  0.000  5.306e-02  O2Aa71RR1104d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3369489  0.9884  0.000  4.158e-02  O2AX35QP3205d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3369872  0.9879  0.000  8.278e-02  O2AX35QR1205d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3369879  0.9879  0.000  6.617e-02  O2Aa71RR1105d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3370042  0.9875  0.000  4.842e-02  O2AX35QR2305d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3370042  0.9875  0.000  5.020e-02  O2AX35QP2105d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3370434  0.9864  0.000  5.956e-02  O2Aa71RR1106d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3370463  0.9864  0.000  1.196e-02  O2AX14QP2107d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3370469  0.9864  0.000  1.165e-02  O2AX14QR2307d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3371048  0.9849  0.000  6.457e-02  O2AX35QP3207d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3371102  0.9847  0.000  9.119e-02  O2AX35QQ1107d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3371334  0.9834  0.000  4.566e-02  O2AX35QR1207d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3371549  0.9821  0.000  7.133e-02  O2AX35QP2107d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3371556  0.9820  0.000  6.956e-02  O2AX35QR2307d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3373018  0.9769  0.000  5.314e-02  O2Aa71RR1109d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3373055  0.9769  0.000  8.677e-02  O2AX35QQ1109d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3373061  0.9769  0.000  6.249e-02  O2AX35QP3209d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3373291  0.9769  0.000  1.013e-01  O2AX35QR1209d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3373514  0.9769  0.000  7.146e-02  O2AX35QP2109d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3373526  0.9770  0.000  7.012e-02  O2AX35QR2309d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3374166  0.9780  0.000  4.454e-02  O2Aa71RR1110d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3374178  0.9781  0.000  1.121e-02  O2AX14QQ1111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3374559  0.9790  0.000  4.409e-02  O2Aa71QQ1108d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3374582  0.9790  0.000  9.527e-03  O2Aa71PP1106d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3375473  0.9810  0.000  1.062e-01  O2AX35QQ1111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3375474  0.9810  0.000  5.859e-02  O2Aa71RR1111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3375521  0.9811  0.000  7.464e-02  O2AX35QP3211d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3375708  0.9814  0.000  4.051e-02  O2AX35QR1211d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3375934  0.9818  0.000  1.773e-02  O2Aa71PP1107d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3375957  0.9819  0.000  7.941e-02  O2AX35QP2111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3375974  0.9819  0.000  7.829e-02  O2AX35QR2311d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3376919  0.9840  0.000  7.697e-02  O2Aa71RR1112d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3376938  0.9841  0.000  2.031e-02  O2AX14QQ1113d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3377355  0.9850  0.000  9.903e-02  O2Aa71QQ1110d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3377425  0.9851  0.000  2.862e-02  O2Aa71PP1108d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3378365  0.9868  0.000  1.215e-01  O2AX35QQ1113d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3378447  0.9869  0.000  7.548e-02  O2AX35QP3213d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3378471  0.9870  0.000  2.397e-02  O2AaA2RR1104d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3378610  0.9872  0.000  9.080e-02  O2AX35QR1213d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3378863  0.9876  0.000  8.297e-02  O2AX35QP2113d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3378885  0.9877  0.000  8.188e-02  O2AX35QR2313d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3378986  0.9878  0.000  3.756e-02  O2Aa71QQ1111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3379009  0.9879  0.000  1.043e-02  O2AaA2RR1105d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3380754  0.9901  0.000  5.935e-02  O2Aa71QQ1112d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3381730  0.9918  0.000  2.165e-02  O2AX35QQ1115d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3381839  0.9920  0.000  6.343e-02  O2AX35QP3215d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3381975  0.9921  0.000  3.724e-02  O2AX35QR1215d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3382179  0.9923  0.000  3.501e-02  O2Aa71RR1115d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3382234  0.9924  0.000  5.451e-02  O2AX35QP2115d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3382261  0.9924  0.000  5.407e-02  O2AX35QR2315d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3382681  0.9927  0.000  6.679e-02  O2Aa71QQ1113d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3382814  0.9928  0.000  1.616e-02  O2AaA2QQ1107d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3382820  0.9928  0.000  1.876e-02  O2Aa71PP1111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3384762  0.9944  0.000  3.997e-02  O2Aa71QQ1114d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3385574  0.9948  0.000  5.087e-02  O2AX35QQ1117d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3385698  0.9947  0.000  2.385e-03  O2AX35QP3217d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3385737  0.9947  0.000  1.460e-03  O2AaA2QQ1109d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3386091  0.9950  0.000  4.956e-02  O2AX35QP2117d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3386122  0.9950  0.000  4.903e-02  O2AX35QR2317d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3386440  0.9953  0.000  6.630e-02  O2Aa71RR1117d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3421314  0.9970  0.000  3.347e-02  O2AX77QP3209d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3421327  0.9970  0.000  4.721e-02  O2AX77QQ1109d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3421791  0.9970  0.000  4.512e-02  O2AX77QP2109d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3421804  0.9970  0.000  4.449e-02  O2AX77QR2309d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3424180  0.9973  0.000  2.709e-02  O2AX77QQ1111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3424207  0.9973  0.000  2.459e-02  O2Aa92RR1104d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3424211  0.9973  0.000  1.878e-02  O2AX77QP3211d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3424660  0.9973  0.000  2.488e-02  O2AX77QP2111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3424678  0.9973  0.000  2.452e-02  O2AX77QR2311d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3424708  0.9973  0.000  2.704e-02  O2Aa92RR1105d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3431593  0.9960  0.000  6.413e-02  O2AX77QQ1115d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3432096  0.9958  0.000  2.917e-02  O2AX77QP2115d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3432122  0.9958  0.000  2.889e-02  O2AX77QR2315d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3435600  0.9959  0.000  4.092e-02  O2Aa61RR1104d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3436338  0.9957  0.000  6.275e-02  O2Aa61QQ1103d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3436525  0.9956  0.000  2.939e-02  O2Aa92PP1110d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3436546  0.9956  0.000  9.829e-02  O2Aa61RR1106d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3436655  0.9955  0.000  4.135e-02  O2AX77QP2117d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3436676  0.9955  0.000  5.362e-02  O2Aa92RR1114d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3450843  0.9967  0.000  2.252e-02  O2AX25QQ1101d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3450864  0.9967  0.000  3.936e-02  O2Aa61QQ1114d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3451662  0.9969  0.000  1.712e-02  O2AX25QR2303d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3451674  0.9969  0.000  1.858e-02  O2AX25QP2103d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3452288  0.9970  0.000  5.775e-02  O2AX25QQ1105d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3452288  0.9970  0.000  2.495e-02  O2Aa61RR1117d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3452525  0.9970  0.000  5.126e-02  O2AX25QR1205d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3452689  0.9971  0.000  1.184e-02  O2AX25OP1201d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3452691  0.9971  0.000  2.411e-03  O2AX25OP2301d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3452713  0.9971  0.000  4.137e-02  O2AX25QR2305d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3452714  0.9971  0.000  4.303e-02  O2AX25QP2105d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3453707  0.9973  0.000  5.616e-02  O2AX25QP3207d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3453763  0.9973  0.000  7.883e-02  O2AX25QQ1107d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3454005  0.9973  0.000  3.500e-02  O2AX25QR1207d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3454234  0.9974  0.000  4.633e-02  O2AX25QP2107d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3454241  0.9974  0.000  4.524e-02  O2AX25QR2307d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3455446  0.9976  0.000  4.558e-02  O2Aa61QQ1116d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3455501  0.9976  0.000  9.833e-03  O2AX25QQ3309d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3455532  0.9976  0.000  2.897e-02  O2Aa92QQ1119d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3455727  0.9976  0.000  4.728e-02  O2AX25QQ1109d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3455733  0.9976  0.000  3.405e-02  O2AX25QP3209d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3455971  0.9976  0.000  5.283e-02  O2AX25QR1209d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3456216  0.9976  0.000  3.883e-02  O2AX25QP2109d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3456229  0.9976  0.000  3.812e-02  O2AX25QR2309d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3457094  0.9977  0.000  2.647e-02  O2Aa61RR1119d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3457960  0.9978  0.000  2.976e-02  O2Aa61QQ1117d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3458160  0.9978  0.000  7.847e-02  O2AX25QQ1111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3458211  0.9978  0.000  5.535e-02  O2AX25QP3211d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3458416  0.9978  0.000  4.686e-02  O2AX25QR1211d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3458422  0.9978  0.000  1.355e-02  O2Aa61PP1115d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3458675  0.9978  0.000  4.654e-02  O2AX25QP2111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3458693  0.9978  0.000  4.608e-02  O2AX25QR2311d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3461078  0.9984  0.000  7.338e-02  O2AX25QQ1113d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3461123  0.9984  0.000  1.838e-02  O2Aa61PP1116d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3461160  0.9984  0.000  4.958e-02  O2AX25QP3213d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3461336  0.9984  0.000  4.478e-02  O2AX25QR1213d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3461605  0.9985  0.000  3.846e-02  O2AX25QP2113d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3461628  0.9985  0.000  3.802e-02  O2AX25QR2313d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3465011  0.9989  0.000  3.449e-02  O2AX25QP2115d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3465039  0.9989  0.000  3.424e-02  O2AX25QR2315d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3478978  0.9986  0.000  4.574e-02  O2Aa82RR1103d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3479288  0.9986  0.000  6.822e-02  O2Aa82RR1104d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3479753  0.9987  0.000  8.250e-02  O2Aa82RR1105d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3479984  0.9988  0.000  6.660e-02  O2Aa82QQ1103d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3480382  0.9988  0.000  8.430e-02  O2Aa82RR1106d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3480617  0.9988  0.000  4.469e-02  O2AX67QQ1103d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3480627  0.9989  0.000  5.193e-02  O2Aa82QQ1104d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3480957  0.9989  0.000  1.982e-02  O2AX67QR2303d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3480968  0.9989  0.000  2.140e-02  O2AX67QP2103d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3481170  0.9989  0.000  8.304e-02  O2Aa82RR1107d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3481425  0.9990  0.000  4.743e-02  O2Aa82QQ1105d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3481576  0.9990  0.000  3.830e-02  O2AX67QP3205d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3481749  0.9990  0.000  6.661e-02  O2AX67QQ1105d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3481998  0.9990  0.000  9.611e-02  O2AX67QR1205d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3482117  0.9990  0.000  6.880e-02  O2Aa82RR1108d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3482167  0.9990  0.000  4.436e-02  O2AX67QP2105d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3482167  0.9990  0.000  4.293e-02  O2AX67QR2305d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3482387  0.9991  0.000  5.797e-02  O2Aa82QQ1106d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3483224  0.9992  0.000  8.881e-02  O2Aa82RR1109d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3483437  0.9992  0.000  1.970e-02  O2Aa82PP1105d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3483449  0.9992  0.000  8.905e-02  O2AX67QQ1107d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3483512  0.9992  0.000  1.151e-01  O2Aa82QQ1107d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3483703  0.9992  0.000  7.672e-02  O2AX67QR1207d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3483756  0.9992  0.000  2.044e-02  O2AX67OP1203d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3483907  0.9992  0.000  6.099e-02  O2AX67QP2107d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3483914  0.9992  0.000  5.957e-02  O2AX67QR2307d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3484506  0.9992  0.000  7.573e-02  O2Aa82RR1110d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3484740  0.9992  0.000  1.605e-02  O2Aa82PP1106d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3484802  0.9992  0.000  7.481e-02  O2Aa82QQ1108d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3485703  0.9993  0.000  5.352e-02  O2AX67QP3209d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3485705  0.9993  0.000  7.492e-02  O2AX67QQ1109d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3485939  0.9993  0.000  7.185e-02  O2Aa82RR1111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3485957  0.9993  0.000  6.965e-02  O2AX67QR1209d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3486186  0.9993  0.000  1.121e-01  O2AX67QP2109d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3486190  0.9993  0.000  3.084e-02  O2AX67OP1205d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3486199  0.9993  0.000  1.100e-01  O2AX67QR2309d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3487540  0.9993  0.000  5.449e-02  O2Aa82RR1112d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3487829  0.9993  0.000  2.179e-02  O2Aa82PP1108d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3487866  0.9993  0.000  7.589e-02  O2Aa82QQ1110d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3488512  0.9994  0.000  7.401e-02  O2AX67QQ1111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3488555  0.9994  0.000  5.159e-02  O2AX67QP3211d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3488766  0.9994  0.000  7.758e-02  O2AX67QR1211d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3489011  0.9994  0.000  8.465e-02  O2AX67QP2111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3489030  0.9994  0.000  8.367e-02  O2AX67QR2311d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3489302  0.9994  0.000  8.816e-02  O2Aa82RR1113d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3489619  0.9995  0.000  2.129e-02  O2Aa82PP1109d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3489643  0.9995  0.000  6.712e-02  O2Aa82QQ1111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3491567  0.9995  0.000  2.529e-02  O2Aa82PP1110d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3491580  0.9995  0.000  7.298e-02  O2Aa82QQ1112d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3492371  0.9996  0.000  7.402e-02  O2AX67QP2113d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3492396  0.9996  0.000  7.305e-02  O2AX67QR2313d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3493688  0.9995  0.000  2.040e-02  O2Aa82PP1111d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3493688  0.9995  0.000  5.508e-02  O2Aa82QQ1113d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3495868  0.9994  0.000  4.942e-02  O2AX67QP3215d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3495955  0.9994  0.000  9.974e-02  O2Aa82QQ1114d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3495965  0.9994  0.000  3.960e-02  O2Aa82PP1112d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3496031  0.9994  0.000  5.895e-02  O2AX67QR1215d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3498395  0.9994  0.000  5.730e-02  O2Aa82QQ1115d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3498415  0.9994  0.000  2.408e-02  O2Aa82PP1113d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3500758  0.9994  0.000  3.322e-02  O2AX67QP2117d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3500792  0.9994  0.000  3.278e-02  O2AX67QR2317d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3503385  0.9994  0.000  4.809e-02  O2Aa82RR1119d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3503770  0.9994  0.000  6.375e-02  O2Aa82QQ1117d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3505799  0.9995  0.000  1.957e-02  O2AX67QP2119d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3505837  0.9995  0.000  1.940e-02  O2AX67QR2319d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3506321  0.9995  0.000  2.835e-02  O2Aa82RR1120d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3506713  0.9995  0.000  3.682e-02  O2Aa82QQ1118d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3506756  0.9995  0.000  5.574e-03  O2AX67OP1215d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3506759  0.9995  0.000  1.790e-02  O2Aa82PP1116d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3509885  0.9995  0.000  4.719e-02  O2Aa82PP1117d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3510886  0.9995  0.000  5.130e-02  O2Aa51RR1106d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3513113  0.9990  0.000  4.444e-02  O2Aa82QQ1120d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3513172  0.9990  0.000  2.351e-02  O2Aa82PP1118d    O2  0.032  190.0  94.0  0010   O2Ac 
 0.3513539  0.9989  0.000  2.034e-10  OHXXX0SR2104e    OH  0.017  190.0  87.0  0011   OH6d 
 0.3513554  0.9989  0.000  2.032e-10  OHXXX0SR2104f    OH  0.017  190.0  87.0  0011   OH6d 
 0.3513556  0.9989  0.000  7.301e-13  OHXXX0SR2103f    OH  0.017  190.0  87.0  0011   OH6d 
