# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# PALACE reference spectra with atmospheric extinction for the total emission
# and for the chemical species OH, O2, HO2, FeO, Na, K, O, N, and H
# 
# Column names:
# lam: air wavelength in µm
# f{species}: flux in R/nm with atmospheric extinction for total emission
#             (all) or individual chemical species
# df{species}: standard deviation for f{species} in R/nm
# 
    lam     fall    dfall      fOH     dfOH      fO2     dfO2   fHO2  dfHO2  fFeO  dfFeO    fNa   dfNa    fK   dfK      fO     dfO    fN   dfN    fH   dfH 
 1.2835   404.60   186.08   260.94    73.75   125.83   103.42  16.69   8.41  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2836   384.98   190.21   223.39    63.15   143.79   118.18  16.66   8.40  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2837   367.14   196.19   185.14    52.33   164.23   134.99  16.62   8.38  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2838   351.40   203.02   148.52    41.98   185.15   152.18  16.59   8.37  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2839   337.43   209.42   115.36    32.61   204.37   167.98  16.56   8.35  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2840   324.22   214.00    86.75    24.53   219.80   180.65  16.53   8.33  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2841   310.45   215.42    63.15    17.85   229.66   188.76  16.49   8.32  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2842   294.85   212.67    44.49    12.58   232.76   191.31  16.46   8.30  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2843   276.51   205.25    30.30     8.57   228.63   187.91  16.43   8.29  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2844   255.10   193.25    19.95     5.64   217.60   178.85  16.41   8.27  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2845   230.94   177.32    12.68     3.58   200.74   164.99  16.38   8.26  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2846   204.96   158.61     7.78     2.20   179.68   147.68  16.35   8.25  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2847   178.45   138.55     4.62     1.31   156.36   128.52  16.33   8.23  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2848   152.93   118.63     2.66     0.75   132.82   109.17  16.31   8.22  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2849   129.82   100.26     1.52     0.43   110.88    91.13  16.28   8.21  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2850   110.35    84.60     0.89     0.25    92.05    75.66  16.25   8.20  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2851    95.42    72.49     0.60     0.17    77.44    63.65  16.23   8.18  1.15   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2852    85.57    64.45     0.53     0.15    67.70    55.64  16.20   8.17  1.15   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2853    81.01    60.67     0.61     0.17    63.09    51.86  16.17   8.15  1.15   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2854    81.63    61.07     0.82     0.23    63.52    52.21  16.14   8.14  1.15   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2855    87.01    65.30     1.19     0.33    68.56    56.35  16.11   8.12  1.15   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2856    96.46    72.78     1.72     0.48    77.51    63.71  16.08   8.11  1.15   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2857   109.05    82.72     2.48     0.68    89.38    73.46  16.05   8.09  1.15   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2858   123.59    94.13     3.49     0.96   102.94    84.60  16.02   8.08  1.15   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2859   138.73   105.85     4.81     1.31   116.79    95.99  15.99   8.06  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2860   153.03   116.71     6.45     1.75   129.49   106.43  15.96   8.05  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2861   165.12   125.58     8.41     2.29   139.64   114.77  15.93   8.03  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2862   173.83   131.49    10.69     2.90   146.10   120.08  15.90   8.02  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2863   178.34   133.81    13.22     3.59   148.10   121.73  15.87   8.00  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2864   178.32   132.31    15.93     4.32   145.40   119.51  15.85   7.99  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2865   173.86   127.12    18.71     5.07   138.19   113.58  15.82   7.98  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2866   165.57   118.79    21.47     5.82   127.16   104.52  15.80   7.97  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2867   154.41   108.16    24.12     6.54   113.37    93.18  15.78   7.95  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2868   141.55    96.23    26.62     7.22    98.04    80.58  15.75   7.94  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2869   128.27    84.04    28.96     7.86    82.43    67.75  15.73   7.93  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2870   115.75    72.53    31.19     8.47    67.70    55.65  15.71   7.92  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2871   104.99    62.49    33.38     9.07    54.77    45.02  15.69   7.91  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2872    96.74    54.49    35.61     9.68    44.31    36.42  15.67   7.90  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2873    91.46    48.89    37.95    10.32    36.72    30.18  15.65   7.89  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2874    89.35    45.82    40.39    10.99    32.19    26.46  15.63   7.88  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2875    90.34    45.26    42.89    11.68    30.70    25.23  15.60   7.87  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2876    94.14    47.05    45.35    12.34    32.07    26.36  15.58   7.86  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2877   100.32    50.88    47.63    12.97    35.99    29.58  15.56   7.84  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2878   108.34    56.36    49.65    13.51    42.01    34.53  15.53   7.83  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2879   117.59    63.02    51.40    13.99    49.55    40.72  15.51   7.82  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2880   127.54    70.30    53.01    14.42    57.90    47.59  15.49   7.81  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2881   137.73    77.68    54.85    14.93    66.27    54.47  15.46   7.80  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2882   147.99    84.65    57.55    15.67    73.85    60.70  15.44   7.79  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2883   158.51    90.84    62.06    16.92    79.88    65.66  15.42   7.78  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2884   170.00    96.12    69.74    19.07    83.71    68.80  15.41   7.77  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2885   183.86   100.66    82.41    22.62    84.92    69.79  15.39   7.76  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2886   202.36   105.03   102.46    28.25    83.38    68.54  15.38   7.75  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2887   228.64   110.18   132.88    36.82    79.24    65.13  15.37   7.75  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2888   266.76   117.51   177.35    49.36    72.91    59.93  15.36   7.74  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2889   321.58   128.73   240.08    67.08    65.01    53.43  15.35   7.74  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2890   398.36   145.72   325.63    91.27    56.25    46.23  15.34   7.73  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2891   502.27   170.34   438.43   123.20    47.36    38.93  15.33   7.73  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2892   637.61   204.19   582.11   163.90    39.03    32.08  15.32   7.72  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2893   806.73   248.21   758.50   213.88    31.78    26.12  15.31   7.72  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2894  1009.06   302.44   966.63   272.89    25.99    21.36  15.30   7.71  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2895  1240.11   365.75  1201.80   339.58    21.88    17.98  15.28   7.71  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2896  1490.78   435.58  1454.84   411.35    19.53    16.05  15.27   7.70  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2897  1747.52   508.06  1712.25   484.37    18.88    15.52  15.25   7.69  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2898  1993.21   578.26  1957.04   553.82    19.79    16.27  15.24   7.68  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2899  2208.85   640.65  2170.48   614.40    22.01    18.09  15.22   7.67  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2900  2376.22   689.89  2334.67   661.01    25.22    20.73  15.20   7.66  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2901  2480.50   721.57  2435.16   689.58    29.02    23.85  15.18   7.65  1.15   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2902  2512.73   732.91  2463.45   697.67    32.98    27.11  15.16   7.64  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2903  2471.47   723.27  2418.51   685.01    36.68    30.15  15.14   7.63  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2904  2363.15   694.25  2307.20   653.52    39.69    32.62  15.12   7.62  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2905  2201.21   649.47  2143.31   607.13    41.67    34.25  15.09   7.61  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2906  2004.05   594.03  1945.45   551.10    42.39    34.84  15.07   7.60  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2907  1792.24   533.70  1734.29   491.29    41.77    34.33  15.04   7.58  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2908  1585.65   474.13  1529.64   433.32    39.86    32.76  15.01   7.57  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2909  1400.74   420.11  1347.77   381.79    36.84    30.28  14.99   7.56  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2910  1248.75   374.96  1199.65   339.81    33.00    27.12  14.96   7.54  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2911  1134.98   340.38  1090.23   308.80    28.68    23.57  14.93   7.53  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2912  1058.79   316.38  1018.52   288.47    24.22    19.91  14.90   7.51  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2913  1014.48   301.51   978.52   277.12    19.96    16.40  14.87   7.50  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2914   992.97   293.33   960.85   272.10    16.14    13.27  14.84   7.48  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2915   983.46   288.91   954.55   270.30    12.95    10.65  14.82   7.47  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2916   975.11   285.21   948.66   268.62    10.52     8.64  14.80   7.46  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2917   958.78   279.69   933.99   264.46     8.87     7.29  14.77   7.45  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2918   928.16   270.55   904.25   256.04     8.01     6.59  14.75   7.44  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2919   880.13   256.88   856.35   242.47     7.90     6.49  14.74   7.43  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2920   814.98   238.72   790.68   223.88     8.44     6.93  14.72   7.42  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2921   735.92   216.91   710.56   201.19     9.52     7.82  14.70   7.41  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2922   647.97   192.81   621.14   175.87    11.00     9.04  14.69   7.41  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2923   557.14   168.01   528.61   149.68    12.71    10.45  14.68   7.40  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2924   469.35   144.10   439.08   124.33    14.47    11.89  14.66   7.39  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2925   389.63   122.40   357.76   101.31    16.08    13.22  14.65   7.39  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2926   321.74   103.88   288.58    81.72    17.38    14.29  14.63   7.38  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2927   267.87    89.08   233.89    66.24    18.22    14.98  14.62   7.37  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2928   228.90    78.20   194.64    55.14    18.51    15.21  14.60   7.36  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2929   204.56    71.14   170.63    48.34    18.20    14.96  14.59   7.36  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2930   193.73    67.61   160.70    45.54    17.32    14.24  14.57   7.35  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2931   194.76    67.17   163.09    46.22    15.97    13.12  14.56   7.34  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2932   205.53    69.31   175.59    49.77    14.26    11.72  14.54   7.33  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2933   223.63    73.41   195.62    55.45    12.35    10.15  14.52   7.32  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2934   246.43    78.81   220.38    62.47    10.40     8.55  14.50   7.31  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2935   271.11    84.80   246.95    70.00     8.53     7.01  14.48   7.30  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2936   294.81    90.62   272.33    77.19     6.87     5.65  14.46   7.29  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2937   314.82    95.53   293.74    83.25     5.48     4.51  14.45   7.28  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2938   328.79    98.90   308.81    87.51     4.41     3.62  14.43   7.27  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2939   335.02   100.25   315.80    89.49     3.67     3.01  14.41   7.27  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2940   332.65    99.34   313.87    88.93     3.24     2.66  14.39   7.26  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2941   321.67    96.14   303.05    85.85     3.11     2.55  14.37   7.25  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2942   303.03    90.90   284.29    80.52     3.23     2.66  14.35   7.24  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2943   278.35    84.07   259.29    73.41     3.58     2.94  14.34   7.23  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2944   249.73    76.21   230.18    65.14     4.10     3.37  14.31   7.22  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2945   219.39    67.93   199.23    56.35     4.73     3.89  14.29   7.21  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2946   189.40    59.78   168.57    47.64     5.42     4.45  14.27   7.20  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2947   161.40    52.18   139.92    39.50     6.10     5.01  14.25   7.18  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2948   136.54    45.45   114.47    32.28     6.70     5.51  14.23   7.17  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2949   115.43    39.71    92.91    26.16     7.17     5.89  14.21   7.16  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2950    98.19    34.98    75.42    21.21     7.45     6.13  14.19   7.15  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2951    84.66    31.19    61.84    17.39     7.51     6.18  14.17   7.14  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2952    74.43    28.24    51.80    14.58     7.35     6.04  14.15   7.13  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2953    67.05    26.00    44.82    12.67     6.96     5.72  14.13   7.13  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2954    62.10    24.38    40.46    11.52     6.39     5.25  14.12   7.12  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2955    59.23    23.30    38.30    11.03     5.68     4.67  14.11   7.11  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2956    58.19    22.73    38.05    11.10     4.90     4.03  14.10   7.11  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2957    58.83    22.66    39.49    11.69     4.11     3.38  14.09   7.11  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2958    61.09    23.11    42.51    12.76     3.36     2.76  14.08   7.10  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2959    64.91    24.07    47.02    14.29     2.69     2.21  14.07   7.10  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2960    70.24    25.57    52.92    16.25     2.13     1.75  14.06   7.09  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2961    76.98    27.55    60.10    18.59     1.70     1.40  14.05   7.08  1.13   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2962    84.92    29.97    68.35    21.26     1.41     1.16  14.03   7.07  1.13   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2963    93.78    32.73    77.38    24.15     1.26     1.03  14.01   7.06  1.13   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2964   103.20    35.70    86.85    27.15     1.23     1.01  13.99   7.05  1.13   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2965   112.81    38.74    96.40    30.15     1.30     1.07  13.97   7.04  1.13   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2966   122.35    41.76   105.80    33.04     1.47     1.21  13.95   7.03  1.13   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2967   131.73    44.69   114.96    35.78     1.70     1.40  13.93   7.02  1.13   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.2968   141.17    47.56   124.15    38.44     1.97     1.62  13.92   7.02  1.13   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
