# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# PALACE reference spectra without atmospheric extinction for the total
# emission and for the chemical species OH, O2, HO2, FeO, Na, K, O, N, and H
# 
# Column names:
# lam: vacuum wavelength in µm
# f{species}: flux in R/nm without atmospheric extinction for total emission
#             (all) or individual chemical species
# df{species}: standard deviation for f{species} in R/nm
# 
    lam      fall     dfall      fOH     dfOH       fO2      dfO2   fHO2  dfHO2  fFeO  dfFeO    fNa   dfNa    fK   dfK      fO     dfO    fN   dfN    fH   dfH 
 0.5862      6.52      2.79     0.40     0.12      0.18      0.07   0.92   0.46  5.02   2.14   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5863      7.03      2.94     0.88     0.25      0.18      0.07   0.93   0.47  5.05   2.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5864      7.88      3.20     1.70     0.49      0.18      0.07   0.93   0.47  5.08   2.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5865      9.10      3.56     2.88     0.84      0.17      0.07   0.93   0.47  5.11   2.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5866     10.53      3.99     4.28     1.25      0.17      0.07   0.94   0.47  5.14   2.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5867     11.89      4.39     5.60     1.64      0.17      0.07   0.94   0.48  5.18   2.21   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5868     12.80      4.67     6.47     1.90      0.17      0.07   0.95   0.48  5.21   2.22   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5869     13.02      4.74     6.65     1.96      0.17      0.07   0.95   0.48  5.25   2.24   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5870     12.52      4.60     6.12     1.80      0.17      0.07   0.96   0.48  5.28   2.25   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5871     11.55      4.32     5.11     1.51      0.17      0.07   0.96   0.48  5.32   2.27   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5872     10.44      4.00     3.96     1.17      0.17      0.07   0.96   0.49  5.35   2.28   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5873      9.47      3.72     2.95     0.87      0.17      0.07   0.97   0.49  5.39   2.30   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5874      8.75      3.51     2.18     0.64      0.16      0.07   0.97   0.49  5.43   2.31   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5875      8.25      3.37     1.65     0.49      0.16      0.07   0.97   0.49  5.46   2.33   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5876      7.91      3.28     1.27     0.38      0.16      0.07   0.98   0.49  5.50   2.34   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5877      7.65      3.21     0.98     0.29      0.16      0.06   0.98   0.49  5.53   2.36   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5878      7.44      3.15     0.73     0.22      0.16      0.06   0.98   0.50  5.56   2.37   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5879      7.26      3.10     0.52     0.16      0.16      0.06   0.99   0.50  5.60   2.38   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5880      7.13      3.07     0.36     0.11      0.16      0.06   0.99   0.50  5.63   2.40   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5881      7.06      3.05     0.25     0.08      0.16      0.06   0.99   0.50  5.66   2.41   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5882      7.08      3.06     0.23     0.07      0.15      0.06   1.00   0.50  5.68   2.42   0.01   0.01  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5883      7.25      3.13     0.33     0.10      0.15      0.06   1.00   0.50  5.71   2.43   0.05   0.03  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5884      7.73      3.31     0.62     0.18      0.15      0.06   1.00   0.50  5.74   2.44   0.22   0.12  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5885      8.88      3.79     1.21     0.35      0.15      0.06   1.00   0.51  5.76   2.45   0.75   0.42  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5886     11.27      4.85     2.18     0.63      0.15      0.06   1.00   0.51  5.78   2.46   2.15   1.19  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5887     15.61      6.89     3.53     1.01      0.15      0.06   1.01   0.51  5.80   2.47   5.13   2.84  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5888     22.39     10.24     5.02     1.43      0.15      0.06   1.01   0.51  5.82   2.48  10.39   5.76  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5889     31.22     14.81     6.20     1.76      0.15      0.06   1.01   0.51  5.84   2.49  18.02   9.99  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5890     40.47     19.81     6.66     1.89      0.15      0.06   1.01   0.51  5.85   2.49  26.80  14.86  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5891     47.53     23.83     6.25     1.77      0.14      0.06   1.01   0.51  5.87   2.50  34.25  18.98  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5892     50.14     25.54     5.27     1.49      0.14      0.06   1.01   0.51  5.88   2.51  37.83  20.97  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5893     48.01     24.65     4.18     1.19      0.14      0.06   1.02   0.51  5.90   2.51  36.77  20.38  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5894     43.11     22.16     3.36     0.95      0.14      0.06   1.02   0.51  5.91   2.52  32.68  18.12  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5895     38.34     19.65     2.86     0.81      0.14      0.06   1.02   0.51  5.92   2.52  28.41  15.75  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5896     35.41     18.12     2.50     0.71      0.14      0.06   1.02   0.51  5.93   2.53  25.82  14.31  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5897     33.88     17.38     2.10     0.60      0.14      0.06   1.02   0.51  5.94   2.53  24.68  13.68  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5898     32.03     16.48     1.62     0.47      0.14      0.05   1.02   0.52  5.95   2.53  23.29  12.91  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5899     28.55     14.68     1.14     0.33      0.14      0.05   1.02   0.52  5.96   2.54  20.29  11.25  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5900     23.53     12.00     0.77     0.22      0.13      0.05   1.02   0.52  5.96   2.54  15.63   8.67  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5901     18.18      9.08     0.58     0.17      0.13      0.05   1.03   0.52  5.97   2.54  10.46   5.80  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5902     13.77      6.63     0.59     0.17      0.13      0.05   1.03   0.52  5.98   2.55   6.04   3.35  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5903     10.90      4.99     0.77     0.22      0.13      0.05   1.03   0.52  5.98   2.55   2.99   1.66  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5904      9.46      4.12     1.05     0.30      0.13      0.05   1.03   0.52  5.99   2.55   1.26   0.70  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5905      8.98      3.76     1.38     0.39      0.13      0.05   1.03   0.52  6.00   2.55   0.45   0.25  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5906      8.96      3.67     1.67     0.47      0.13      0.05   1.03   0.52  6.00   2.56   0.13   0.07  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5907      9.03      3.67     1.83     0.52      0.13      0.05   1.03   0.52  6.00   2.56   0.03   0.02  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5908      8.98      3.65     1.81     0.51      0.13      0.05   1.03   0.52  6.01   2.56   0.01   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5909      8.78      3.59     1.61     0.46      0.12      0.05   1.03   0.52  6.01   2.56   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5910      8.51      3.51     1.33     0.38      0.12      0.05   1.03   0.52  6.01   2.56   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5911      8.33      3.46     1.16     0.33      0.12      0.05   1.03   0.52  6.02   2.56   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5912      8.44      3.49     1.27     0.36      0.12      0.05   1.04   0.52  6.02   2.56   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5913      8.97      3.64     1.79     0.51      0.12      0.05   1.04   0.52  6.02   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5914      9.90      3.91     2.72     0.77      0.12      0.05   1.04   0.52  6.02   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5915     11.04      4.24     3.86     1.10      0.12      0.05   1.04   0.52  6.03   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5916     11.99      4.51     4.81     1.37      0.12      0.05   1.04   0.52  6.03   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5917     12.36      4.61     5.18     1.47      0.12      0.05   1.04   0.52  6.03   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5918     11.98      4.50     4.80     1.36      0.11      0.05   1.04   0.52  6.03   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5919     11.03      4.23     3.85     1.09      0.11      0.05   1.04   0.52  6.03   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5920      9.92      3.92     2.74     0.78      0.11      0.05   1.04   0.52  6.03   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5921      9.06      3.67     1.87     0.53      0.11      0.04   1.04   0.53  6.03   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5922      8.65      3.55     1.46     0.41      0.11      0.04   1.04   0.53  6.03   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5923      8.69      3.56     1.50     0.42      0.11      0.04   1.04   0.53  6.03   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5924      9.00      3.65     1.81     0.51      0.11      0.04   1.04   0.53  6.03   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5925      9.34      3.75     2.15     0.61      0.11      0.04   1.04   0.53  6.04   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5926      9.49      3.79     2.30     0.65      0.11      0.04   1.04   0.53  6.04   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5927      9.38      3.76     2.19     0.62      0.11      0.04   1.05   0.53  6.04   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5928      9.14      3.69     1.95     0.55      0.10      0.04   1.05   0.53  6.04   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5929      9.02      3.66     1.83     0.52      0.10      0.04   1.05   0.53  6.04   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5930      9.29      3.74     2.10     0.60      0.10      0.04   1.05   0.53  6.04   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5931     10.09      3.96     2.90     0.82      0.10      0.04   1.05   0.53  6.04   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5932     11.28      4.30     4.09     1.16      0.10      0.04   1.05   0.53  6.04   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5933     12.51      4.65     5.32     1.51      0.10      0.04   1.05   0.53  6.04   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5934     13.28      4.87     6.09     1.73      0.10      0.04   1.05   0.53  6.04   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5935     13.24      4.86     6.04     1.71      0.10      0.04   1.05   0.53  6.05   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5936     12.37      4.61     5.18     1.47      0.10      0.04   1.05   0.53  6.05   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5937     11.03      4.23     3.83     1.09      0.10      0.04   1.05   0.53  6.05   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5938      9.64      3.84     2.45     0.69      0.09      0.04   1.05   0.53  6.05   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5939      8.55      3.53     1.35     0.38      0.09      0.04   1.05   0.53  6.05   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5940      7.85      3.33     0.66     0.19      0.09      0.04   1.05   0.53  6.05   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5941      7.50      3.23     0.31     0.09      0.09      0.04   1.05   0.53  6.05   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5942      7.41      3.21     0.22     0.06      0.09      0.04   1.05   0.53  6.06   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5943      7.52      3.24     0.33     0.09      0.09      0.04   1.05   0.53  6.06   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5944      7.80      3.32     0.60     0.17      0.09      0.04   1.05   0.53  6.06   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5945      8.23      3.44     1.03     0.29      0.09      0.04   1.05   0.53  6.06   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5946      8.72      3.58     1.52     0.43      0.09      0.04   1.05   0.53  6.06   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5947      9.14      3.70     1.94     0.55      0.09      0.03   1.05   0.53  6.07   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5948      9.39      3.77     2.19     0.62      0.09      0.03   1.05   0.53  6.07   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5949      9.45      3.79     2.25     0.64      0.09      0.03   1.05   0.53  6.07   2.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5950      9.51      3.80     2.30     0.65      0.08      0.03   1.05   0.53  6.07   2.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5951      9.79      3.88     2.58     0.73      0.08      0.03   1.05   0.53  6.07   2.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5952     10.43      4.06     3.23     0.91      0.08      0.03   1.05   0.53  6.08   2.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5953     11.33      4.32     4.12     1.17      0.08      0.03   1.05   0.53  6.08   2.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5954     12.13      4.55     4.91     1.39      0.08      0.03   1.04   0.53  6.08   2.59   0.00   0.00  0.00  0.00    0.01    0.01  0.00  0.00  0.00  0.00 
 0.5955     12.41      4.64     5.18     1.47      0.08      0.03   1.04   0.53  6.09   2.59   0.00   0.00  0.00  0.00    0.01    0.02  0.00  0.00  0.00  0.00 
 0.5956     11.98      4.53     4.75     1.34      0.08      0.03   1.04   0.53  6.09   2.59   0.00   0.00  0.00  0.00    0.03    0.03  0.00  0.00  0.00  0.00 
 0.5957     11.00      4.27     3.74     1.06      0.08      0.03   1.04   0.53  6.09   2.60   0.00   0.00  0.00  0.00    0.04    0.06  0.00  0.00  0.00  0.00 
 0.5958      9.82      3.96     2.54     0.72      0.08      0.03   1.04   0.53  6.09   2.60   0.00   0.00  0.00  0.00    0.06    0.09  0.00  0.00  0.00  0.00 
 0.5959      8.78      3.68     1.48     0.42      0.08      0.03   1.04   0.52  6.10   2.60   0.00   0.00  0.00  0.00    0.08    0.11  0.00  0.00  0.00  0.00 
 0.5960      8.05      3.48     0.75     0.21      0.08      0.03   1.04   0.52  6.10   2.60   0.00   0.00  0.00  0.00    0.09    0.12  0.00  0.00  0.00  0.00 
 0.5961      7.63      3.36     0.33     0.09      0.08      0.03   1.04   0.52  6.10   2.60   0.00   0.00  0.00  0.00    0.08    0.11  0.00  0.00  0.00  0.00 
 0.5962      7.42      3.28     0.14     0.04      0.07      0.03   1.04   0.52  6.10   2.60   0.00   0.00  0.00  0.00    0.06    0.09  0.00  0.00  0.00  0.00 
 0.5963      7.34      3.24     0.08     0.02      0.07      0.03   1.04   0.52  6.10   2.60   0.00   0.00  0.00  0.00    0.04    0.06  0.00  0.00  0.00  0.00 
 0.5964      7.33      3.21     0.09     0.02      0.07      0.03   1.04   0.52  6.11   2.60   0.00   0.00  0.00  0.00    0.03    0.03  0.00  0.00  0.00  0.00 
 0.5965      7.35      3.21     0.12     0.04      0.07      0.03   1.03   0.52  6.11   2.60   0.00   0.00  0.00  0.00    0.01    0.02  0.00  0.00  0.00  0.00 
 0.5966      7.41      3.22     0.19     0.06      0.07      0.03   1.03   0.52  6.11   2.60   0.00   0.00  0.00  0.00    0.01    0.01  0.00  0.00  0.00  0.00 
 0.5967      7.53      3.25     0.32     0.10      0.07      0.03   1.03   0.52  6.11   2.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5968      7.73      3.31     0.53     0.16      0.07      0.03   1.03   0.52  6.10   2.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5969      8.03      3.41     0.83     0.26      0.07      0.03   1.03   0.52  6.10   2.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5970      8.38      3.52     1.19     0.37      0.07      0.03   1.03   0.52  6.10   2.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5971      8.69      3.61     1.50     0.47      0.07      0.03   1.02   0.52  6.10   2.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5972      8.86      3.66     1.68     0.53      0.07      0.03   1.02   0.52  6.09   2.60   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5973      8.88      3.67     1.70     0.53      0.07      0.03   1.02   0.51  6.09   2.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5974      8.86      3.66     1.69     0.53      0.07      0.03   1.02   0.51  6.08   2.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5975      8.95      3.69     1.80     0.56      0.07      0.03   1.02   0.51  6.07   2.59   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5976      9.27      3.79     2.13     0.67      0.07      0.03   1.01   0.51  6.07   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5977      9.77      3.95     2.64     0.83      0.07      0.03   1.01   0.51  6.06   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5978     10.22      4.09     3.10     0.98      0.06      0.03   1.01   0.51  6.04   2.58   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5979     10.37      4.13     3.26     1.03      0.06      0.03   1.01   0.51  6.03   2.57   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5980     10.09      4.04     3.00     0.95      0.06      0.03   1.00   0.51  6.02   2.56   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5981      9.46      3.84     2.39     0.76      0.06      0.03   1.00   0.50  6.00   2.56   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5982      8.70      3.60     1.66     0.52      0.06      0.03   1.00   0.50  5.99   2.55   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5983      8.03      3.38     1.00     0.31      0.06      0.03   0.99   0.50  5.97   2.54   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5984      7.54      3.23     0.54     0.17      0.06      0.02   0.99   0.50  5.95   2.53   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5985      7.25      3.13     0.27     0.08      0.06      0.02   0.99   0.50  5.92   2.52   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.5986      7.09      3.08     0.15     0.04      0.06      0.02   0.98   0.50  5.90   2.51   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
